name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
566,2018,1085000.0,1000,4,1,0,3
1592,2017,750000.0,19000,1,1,0,3
2105,2012,95000.0,265000,1,1,1,5
1453,2020,409999.0,35000,0,1,1,3
1354,2014,215000.0,80000,4,1,1,5
1259,2016,1290000.0,50000,1,1,0,3
1351,2010,150000.0,80000,4,1,1,3
674,2013,219000.0,50000,4,1,1,5
2225,2018,325000.0,100000,4,1,1,3
1456,2013,260000.0,120000,4,1,1,5
995,2017,2625000.0,9000,1,0,0,3
1028,2019,5150000.0,20000,4,0,0,3
996,2017,3200000.0,45000,1,0,0,3
2188,2015,503000.0,110000,1,1,1,3
2502,2019,3800000.0,20000,1,1,0,3
2273,2016,2000000.0,68089,4,2,0,3
1700,2013,225000.0,58343,4,2,1,3
1370,2018,740000.0,38817,1,0,1,3
604,2016,550000.0,56494,4,2,1,3
2375,2013,750000.0,79328,1,2,1,5
1582,2019,650000.0,5621,4,2,0,3
2325,2017,625000.0,25538,4,2,1,3
1585,2018,600000.0,69779,4,0,0,3
715,2017,450000.0,56290,1,0,1,3
73,2019,5400000.0,7500,1,0,0,3
474,2019,779000.0,7032,4,2,0,3
1974,2016,645000.0,11000,4,0,0,3
2500,2018,2475000.0,2000,1,0,0,3
460,2019,700000.0,40000,1,1,0,3
1364,2010,160000.0,80000,4,1,1,5
2355,2015,840000.0,120000,1,1,1,5
2316,2013,450000.0,67000,1,1,1,3
1621,2017,900000.0,50000,1,1,1,3
2373,2008,570000.0,134000,1,1,1,5
1827,2011,254999.0,110000,1,1,1,5
1310,2009,130000.0,40000,4,1,1,3
1610,2013,530000.0,120000,1,1,1,5
2454,2015,520000.0,110000,1,1,1,5
1243,2011,229999.0,170000,1,1,1,5
1310,2004,81000.0,80000,4,1,1,5
1646,2016,600000.0,47000,1,1,1,3
889,2015,409999.0,93000,4,1,1,3
1320,2010,120000.0,70000,4,1,1,5
1395,2014,320000.0,50000,4,1,1,3
391,2015,292000.0,70000,1,1,1,3
2187,2012,390000.0,80000,1,1,1,3
365,2016,550000.0,44000,4,1,1,3
1406,2014,385000.0,25000,4,1,1,3
656,2016,800000.0,25000,4,1,1,3
1614,2019,675000.0,10000,4,1,1,3
2020,2018,1525000.0,50000,1,1,1,3
274,2018,950000.0,30000,1,1,1,3
957,2015,610000.0,50000,1,1,1,5
967,2012,525000.0,120000,1,1,1,3
460,2019,700000.0,40000,1,1,0,3
1048,2015,375000.0,80000,1,1,1,3
1851,2015,580000.0,90000,1,1,1,3
1658,2015,434999.0,50000,4,1,1,5
211,2020,350000.0,2136,4,1,1,3
2355,2012,730000.0,250000,1,1,1,3
978,2015,600000.0,35000,4,1,1,3
2375,2015,1050000.0,120000,1,1,1,3
1370,2017,735000.0,70000,1,1,1,3
1866,2018,1050000.0,18000,1,0,1,3
120,2016,420000.0,110000,1,1,1,5
1560,2017,800000.0,60000,1,1,1,3
2336,2015,2000000.0,60000,1,1,0,3
1610,2016,600000.0,147000,1,1,1,5
116,2011,500000.0,99500,1,1,1,7
2058,2011,200000.0,110000,1,1,1,5
862,2010,260000.0,110000,1,1,1,5
1112,2016,280000.0,100000,1,1,1,3
1475,2014,610000.0,21000,4,1,1,3
360,2013,300000.0,60000,1,1,1,5
2093,2010,140000.0,40000,1,1,1,3
908,2008,229999.0,50000,4,1,1,3
1327,2010,200000.0,65000,4,1,1,5
1723,2011,200000.0,80000,4,1,1,3
826,2015,560000.0,119000,1,1,1,3
1643,2017,585000.0,90000,1,1,1,3
840,2016,760000.0,20000,4,1,1,3
1643,2014,430000.0,80000,1,1,1,5
1097,2020,480000.0,44665,1,1,1,3
1017,2019,643000.0,10000,1,1,1,3
895,2018,500000.0,60000,4,1,1,3
493,2016,425000.0,22000,4,1,1,3
1334,2014,250000.0,25000,4,1,1,3
1391,2016,285000.0,70000,1,1,1,3
1617,2008,160000.0,123000,4,1,1,7
2490,2011,250000.0,70000,1,1,1,5
108,2013,170000.0,70000,4,1,1,5
2319,2013,409999.0,45000,1,1,1,3
725,2015,400000.0,40000,4,1,0,3
1610,2019,700000.0,30000,1,1,1,3
578,2007,350000.0,90000,4,1,0,3
1461,2016,660000.0,34000,4,1,1,5
1342,2017,268000.0,25000,4,1,1,3
1342,2016,270000.0,50000,4,1,1,3
105,2013,300000.0,50000,1,1,1,3
105,2012,220000.0,70000,1,1,1,5
396,2012,300000.0,85000,4,1,1,5
1610,2016,561000.0,30000,1,1,1,3
1610,2018,755000.0,15000,1,1,1,3
214,2017,235000.0,25000,4,1,1,3
1351,2011,165000.0,90000,4,1,1,3
1603,2008,190000.0,80000,1,1,1,5
2042,2011,110000.0,50000,1,1,1,3
1037,2012,320000.0,80000,1,1,1,5
1643,2010,330000.0,110000,1,1,1,5
969,2016,540000.0,38000,4,1,1,3
665,2013,180000.0,60000,4,1,1,3
1452,2016,270000.0,100000,4,1,1,7
1591,2012,450000.0,30000,4,1,1,3
1613,2014,450000.0,30000,4,1,1,3
109,2015,200000.0,50000,4,1,1,3
2230,2017,425000.0,42000,4,1,1,3
141,2016,400000.0,30000,4,1,1,3
1364,2009,125000.0,60000,4,1,1,7
1012,2018,1600000.0,14000,1,1,1,3
559,2015,900000.0,22000,4,1,1,3
2488,2012,450000.0,90000,1,1,1,3
1348,2011,210000.0,46000,4,1,1,3
921,2018,801000.0,20000,4,1,1,3
2256,2014,317000.0,15000,1,1,1,3
977,2014,330000.0,30000,4,1,1,5
672,2017,320000.0,15000,4,1,1,5
1496,2010,160000.0,50000,4,1,1,3
712,2007,120000.0,110000,4,1,1,5
1362,2009,130000.0,70000,4,1,1,5
140,2015,220000.0,80000,4,1,1,3
1643,2008,229999.0,50000,1,1,1,7
2271,2015,340000.0,110000,4,1,1,3
266,2013,200000.0,70000,1,1,1,5
1361,2002,140000.0,50000,4,1,1,5
2357,2013,1000000.0,190000,1,1,1,3
1080,2010,495000.0,100000,1,1,1,5
1334,2015,236000.0,60000,4,1,1,3
1721,2015,390000.0,40000,4,1,1,3
2188,2015,503000.0,110000,1,1,1,3
1684,2017,775000.0,32000,1,0,1,3
2400,2016,1800000.0,30000,1,1,0,3
642,2016,850000.0,58000,1,1,1,3
1676,2018,750000.0,5000,1,1,1,3
926,2018,570000.0,25000,4,1,1,3
722,2018,580000.0,32000,4,1,1,3
591,2016,484999.0,30000,4,1,1,3
487,2017,700000.0,43000,4,0,1,3
855,2012,415000.0,60000,4,0,1,3
1834,2015,325000.0,50000,4,1,0,3
674,2017,300000.0,10000,4,1,1,3
218,2018,217000.0,25000,4,1,1,3
408,2018,700000.0,19100,4,1,1,3
770,2019,466000.0,25000,4,1,0,4
275,2014,484999.0,54000,1,0,1,3
1839,2018,670000.0,35000,1,1,1,3
722,2018,500000.0,20000,4,1,1,5
1560,2016,675000.0,52000,1,1,1,3
931,2011,220000.0,120000,1,1,1,5
1006,2017,1650000.0,50000,1,1,1,3
1481,2013,630000.0,120000,1,1,1,5
2128,2010,250000.0,90000,1,1,1,5
1700,2004,120000.0,120000,4,1,1,7
1970,2015,300000.0,101500,1,1,1,5
824,2013,525000.0,75000,1,1,0,3
1351,2011,204999.0,97500,4,1,1,3
1145,2016,1100000.0,100000,1,1,1,3
1866,2012,480000.0,55735,1,1,1,5
1273,2014,605000.0,80000,1,1,1,5
1340,2016,250000.0,50000,4,1,1,5
390,2013,245000.0,70000,1,1,1,5
910,2012,210000.0,76000,4,1,1,4
1614,2020,730000.0,1500,4,1,1,3
1050,2012,500000.0,76000,1,1,1,3
1727,2015,400000.0,40000,4,1,1,3
672,2015,280000.0,60000,4,1,1,5
2358,2009,561000.0,170000,1,1,1,7
1812,2013,950000.0,181491,1,0,1,3
104,2016,375000.0,53319,1,0,1,3
2421,2017,700000.0,40906,1,0,1,3
2325,2012,375000.0,31711,4,0,1,5
665,2012,270000.0,43755,4,0,1,5
1904,2016,300000.0,66693,4,0,1,3
1747,2010,225000.0,59549,4,0,1,3
2357,2015,1350000.0,94385,1,0,1,3
1743,2010,200000.0,73730,4,0,1,3
829,2011,400000.0,221889,1,0,1,3
481,2013,500000.0,116104,1,0,1,3
1655,2015,500000.0,150546,4,0,1,3
2330,2013,1500000.0,148120,1,0,1,3
311,2015,555000.0,20000,4,1,1,5
2008,2011,337000.0,142000,1,1,1,7
2195,2011,175000.0,20000,1,1,1,3
2126,2009,180000.0,120000,1,1,1,5
913,2011,200000.0,80000,4,1,1,3
1893,2016,350000.0,25000,4,1,1,3
1080,2011,409999.0,50000,1,1,1,5
1229,2017,655000.0,126000,1,1,1,3
1600,2015,370000.0,170000,1,1,1,3
1334,2013,200000.0,24000,4,1,1,3
1471,2017,800000.0,100000,1,1,1,5
2238,2019,550000.0,10000,4,1,1,3
395,2012,300000.0,70000,1,1,1,5
1525,2017,220000.0,40000,4,1,1,3
1701,2011,196000.0,110000,4,1,1,3
901,2008,135000.0,80000,4,1,1,5
2012,2015,299000.0,16500,4,1,1,3
1354,2017,300000.0,30000,4,1,1,3
1470,2017,720000.0,80000,1,1,1,3
2188,2016,650000.0,50000,1,1,1,7
1354,2016,300000.0,25000,4,1,1,3
713,2019,750000.0,20000,1,1,1,3
1904,2016,260000.0,60000,4,1,1,3
1642,2011,300000.0,70000,1,1,1,5
1050,2014,600000.0,50000,1,1,1,5
445,2004,275000.0,100000,4,1,0,5
1354,2015,250000.0,52000,4,1,1,3
1610,2014,420000.0,80000,1,1,1,3
665,2015,235000.0,50000,4,1,1,3
1180,2016,1100000.0,60000,1,1,1,3
1354,2019,360000.0,25000,4,1,1,3
730,2014,380000.0,50000,1,1,1,5
285,2016,650000.0,125000,1,1,1,3
1727,2016,350000.0,80000,4,1,1,3
965,2010,270000.0,90000,1,1,1,7
2010,2017,450000.0,50000,1,1,1,3
1236,2016,630000.0,101000,1,1,1,3
1298,2010,229999.0,168000,1,1,1,3
1721,2011,270000.0,40000,4,1,1,3
2070,2009,135000.0,28900,4,1,1,5
1721,2012,275000.0,20000,4,1,1,3
1028,2019,5150000.0,20000,4,0,0,3
996,2017,3200000.0,45000,1,0,0,3
2188,2015,503000.0,110000,1,1,1,3
2502,2019,3800000.0,20000,1,1,0,3
2273,2016,2000000.0,68089,4,2,0,3
1700,2013,225000.0,58343,4,2,1,3
1370,2018,740000.0,38817,1,0,1,3
2375,2013,750000.0,79328,1,2,1,5
1582,2019,650000.0,5621,4,2,0,3
2325,2017,625000.0,25538,4,2,1,3
1585,2018,600000.0,69779,4,0,0,3
715,2017,450000.0,56290,1,0,1,3
73,2019,5400000.0,7500,1,0,0,3
73,2019,5500000.0,8500,1,0,0,3
474,2019,779000.0,7032,4,2,0,3
1974,2016,645000.0,11000,4,0,0,3
2500,2018,2475000.0,2000,1,0,0,3
1229,2015,634000.0,165000,1,1,1,3
1328,2012,235000.0,98500,4,1,1,5
898,2008,275000.0,98000,4,1,1,7
1238,2014,700000.0,40000,1,1,1,5
1362,2012,215000.0,90000,4,1,1,7
707,2009,150000.0,110000,1,1,1,5
1548,2018,950000.0,77800,1,1,1,3
1229,2015,730000.0,100000,1,1,1,3
2049,2012,135000.0,120000,1,1,1,5
887,2016,350000.0,80000,4,1,1,5
1104,2018,535000.0,21000,4,1,1,5
1609,2018,455000.0,100000,4,1,1,5
1614,2019,655000.0,25000,4,1,1,3
273,2019,800000.0,30000,1,1,1,7
2412,2018,1100000.0,25000,4,1,0,3
1771,2016,3000000.0,40000,1,1,0,3
2335,2012,1225000.0,160000,1,1,0,3
1101,2018,340000.0,51492,4,1,1,3
2488,2011,300000.0,72000,1,1,1,5
364,2016,370000.0,60000,4,1,1,3
1048,2013,330000.0,136000,1,1,1,5
781,2014,238000.0,60000,4,1,1,3
784,2006,72000.0,110000,4,1,1,5
781,2013,200000.0,90000,4,1,1,3
1836,2014,320000.0,91000,1,1,1,4
779,2009,114999.0,90000,4,1,1,4
1701,2015,320000.0,50000,4,1,1,5
901,2010,210000.0,20000,4,1,1,3
1288,2011,200000.0,120000,1,1,1,3
1708,2009,135000.0,150000,4,1,1,5
2089,2015,350000.0,52000,1,1,1,3
1038,2014,350000.0,167000,1,1,1,5
1610,2017,680000.0,40000,1,1,1,3
1661,2010,200000.0,190000,1,1,1,5
1893,2016,300000.0,50000,4,1,1,3
1299,2011,270000.0,70000,1,1,1,5
1702,2012,225000.0,80000,4,1,1,5
1063,2008,250000.0,120000,1,1,1,3
1229,2015,590000.0,40000,1,1,1,5
665,2015,290000.0,17000,4,1,1,3
1742,2010,100000.0,180000,4,1,1,5
1395,2016,395000.0,50000,4,1,1,3
665,2014,195000.0,65000,4,1,1,5
2140,2011,45000.0,10000,4,1,1,7
1063,2009,270000.0,70000,1,1,1,5
180,2014,600000.0,90000,1,1,1,5
967,2015,715000.0,50000,1,1,1,3
692,2019,600000.0,10000,4,1,1,3
1228,2019,875000.0,25000,1,1,1,3
1177,2011,420000.0,100000,1,1,1,5
508,2007,325000.0,70000,4,1,0,5
192,2017,385000.0,30000,4,1,1,3
1114,2016,300000.0,40000,4,1,1,3
1392,2014,300000.0,35000,4,1,1,3
625,2004,80000.0,120000,4,1,1,5
1048,2012,400000.0,120000,1,1,1,3
2088,2012,168000.0,190000,1,1,1,5
1044,2016,550000.0,120000,1,1,1,3
2308,2012,300000.0,120000,1,1,1,5
1069,2011,320000.0,175000,1,1,1,7
1043,2011,320000.0,175000,1,1,1,7
2135,2013,280000.0,80000,1,1,1,3
879,2017,550000.0,70000,1,1,1,5
894,2018,500000.0,10000,4,1,1,3
412,2019,700000.0,6000,4,1,1,3
1991,2013,380000.0,90000,1,1,1,5
1043,2012,340000.0,110000,1,1,1,5
1047,2007,160000.0,120000,1,1,1,7
2355,2014,750000.0,50000,1,1,1,3
719,2018,531000.0,20000,4,1,0,3
1893,2017,300000.0,35000,4,1,1,3
2453,2014,350000.0,60000,1,1,1,5
109,2010,150000.0,68000,4,1,1,4
1657,2015,450000.0,30000,4,1,1,3
1266,2017,1625000.0,54000,1,1,1,3
1579,2006,140000.0,65000,4,1,1,7
2044,2006,85000.0,120000,1,1,1,7
720,2018,450000.0,30000,4,1,1,3
2219,2017,360000.0,50000,1,1,1,3
1354,2020,390000.0,6000,4,1,1,3
1452,2011,145000.0,50000,4,1,1,5
1209,2012,540000.0,90000,1,1,1,7
2348,2008,290000.0,126000,1,1,1,7
2118,2013,300000.0,90000,1,1,1,3
376,2017,565000.0,80000,4,1,1,3
1152,2011,441000.0,70000,1,1,1,5
799,2003,50000.0,80000,4,1,1,5
665,2011,180000.0,80000,4,1,1,5
661,2013,200000.0,80000,4,1,1,5
1359,2005,85000.0,150000,4,1,1,5
2034,2006,67500.0,110000,1,1,1,4
1684,2016,700000.0,110000,1,1,1,5
2463,2010,275000.0,80000,1,1,1,4
722,2019,600000.0,20000,4,1,1,3
1286,2011,250000.0,120000,1,1,1,3
1036,2016,600000.0,120000,1,1,1,3
236,2010,200000.0,80000,1,1,1,5
734,2015,425000.0,91500,1,1,1,5
1612,2012,420000.0,120000,1,1,1,5
932,2012,321000.0,100000,1,1,1,5
1293,2012,350000.0,120000,1,1,1,4
483,2017,490000.0,80000,4,1,1,3
1183,2015,680000.0,90000,1,1,1,3
1354,2016,298000.0,70000,4,1,1,3
754,1999,80000.0,110000,4,1,1,5
1177,2011,450000.0,150000,1,1,1,4
1993,2010,400000.0,60000,4,1,0,5
2076,2012,250000.0,40000,1,1,1,3
324,2013,1075000.0,110000,1,1,0,7
742,2017,500000.0,20000,4,1,1,3
415,2019,681000.0,10000,4,1,1,3
1281,2014,650000.0,90000,1,1,1,5
100,2008,80000.0,70000,4,1,1,5
1082,2009,290000.0,120000,1,1,1,3
1156,2006,220000.0,120000,1,1,1,5
216,2017,229999.0,80000,4,1,1,3
1086,2003,150000.0,132478,1,1,1,5
1613,2014,500000.0,45000,4,1,1,3
2088,2013,175000.0,120000,1,1,1,3
408,2019,720000.0,10000,4,1,1,3
1308,2012,100000.0,51000,4,1,1,3
578,2009,250000.0,105000,4,1,0,5
1277,2014,810000.0,100000,1,1,1,3
1362,2010,165000.0,30000,4,1,1,7
177,2016,409999.0,60000,1,1,1,5
1642,2013,430000.0,86000,1,1,1,5
199,2015,300000.0,15000,4,1,1,3
1612,2011,350000.0,137500,1,1,1,7
1893,2018,400000.0,60000,4,1,1,3
120,2016,420000.0,70000,1,1,1,3
1721,2015,430000.0,5000,4,1,1,3
1657,2017,573000.0,30000,4,1,1,3
662,2015,210000.0,40000,4,1,1,3
1866,2015,600000.0,60000,1,1,1,3
531,2008,150000.0,70000,4,1,1,7
2248,2019,550000.0,15000,4,1,1,3
1622,2011,320000.0,110000,1,1,1,5
1308,2000,80000.0,70000,4,1,1,4
478,2019,800000.0,10000,1,1,1,3
1483,2013,500000.0,60000,4,1,1,3
2128,2011,229999.0,110000,1,1,1,5
1483,2013,500000.0,60000,4,1,1,3
966,2015,630000.0,35000,4,1,1,3
1525,2016,190000.0,70000,4,1,1,5
2128,2011,229999.0,110000,1,1,1,5
1084,2011,450000.0,100000,1,1,1,5
1366,2008,95000.0,120000,4,1,1,3
1520,2009,101000.0,90000,4,1,1,4
454,2016,500000.0,70000,1,1,1,5
2375,2014,1019999.0,88000,1,1,1,5
665,2012,244000.0,38000,4,1,1,3
1701,2013,250000.0,90000,4,1,1,5
1369,2016,660000.0,60000,4,1,1,3
977,2010,270000.0,60000,4,1,1,3
1538,2012,280000.0,156060,1,1,1,3
642,2017,1050000.0,60000,1,1,1,3
1613,2017,525000.0,70000,4,1,1,3
826,2017,850000.0,35000,1,1,1,3
1265,2016,1165000.0,50000,1,1,1,3
1667,2012,345000.0,50000,4,1,1,5
800,2007,95000.0,100000,4,1,1,5
1334,2015,235000.0,20000,4,1,1,3
1712,2014,350000.0,35000,4,1,1,3
1712,2014,380000.0,35000,4,1,1,3
2207,2017,400000.0,140000,1,1,1,3
1742,2010,220000.0,40000,4,1,1,3
2201,2008,270000.0,110000,1,1,1,7
1544,2012,275000.0,70000,4,1,1,5
2080,2009,125000.0,100000,1,1,1,5
913,2015,360000.0,20000,4,1,1,3
722,2019,550000.0,15000,4,1,1,3
1114,2016,327000.0,20000,4,1,1,3
913,2016,425000.0,15000,4,1,1,3
1610,2017,620000.0,107000,1,1,1,3
2057,2011,130000.0,54000,1,1,1,5
1359,2009,120000.0,58000,4,1,1,3
1198,2011,400000.0,110000,1,1,1,5
853,2007,185000.0,90000,1,1,1,4
658,2015,204999.0,43000,4,1,1,5
1610,2017,625000.0,43000,1,1,1,3
1481,2013,600000.0,60000,1,1,1,3
2102,2011,150000.0,150000,4,1,1,3
1893,2017,300000.0,35000,4,1,1,3
152,2013,229999.0,46000,4,1,1,3
969,2016,576000.0,35000,4,1,1,3
1904,2016,265000.0,50000,4,1,1,3
1494,2005,50000.0,60000,4,1,1,7
2244,2017,420000.0,110000,1,1,1,3
1473,2015,750000.0,14000,1,1,1,3
1330,2012,165000.0,60000,0,1,1,5
1904,2017,290000.0,28000,4,1,1,3
664,2011,160000.0,57000,4,1,1,3
1620,2017,695000.0,50000,1,1,1,3
1695,2012,231000.0,70000,3,1,1,3
2288,2015,1050000.0,60000,1,1,1,3
984,2013,400000.0,70000,4,1,1,3
945,2016,500000.0,40000,4,1,1,3
2120,2010,150000.0,120000,1,1,1,5
1304,2016,400000.0,140000,1,1,1,5
2105,2010,120000.0,100000,1,1,1,5
350,2012,300000.0,64000,1,1,1,5
1395,2015,350000.0,25000,4,1,1,3
1924,2019,580000.0,12000,4,1,1,3
105,2012,200000.0,70000,1,1,1,5
1170,2016,750000.0,120000,1,1,1,3
141,2015,371000.0,40000,4,1,1,3
1064,2010,320000.0,300000,1,1,1,7
2091,2012,204999.0,120000,1,1,1,5
631,2003,110000.0,90000,4,1,1,5
416,2009,150000.0,100000,1,1,1,4
1050,2016,625000.0,90000,1,1,1,5
1145,2017,1300000.0,50000,1,1,1,5
1952,2015,900000.0,168000,1,1,1,3
394,2010,180000.0,110000,1,1,1,5
2091,2012,204999.0,120000,1,1,1,5
616,2017,900000.0,40000,1,1,1,3
531,2006,165000.0,110000,4,1,1,5
979,2010,270000.0,100000,1,1,1,4
1676,2017,750000.0,40000,1,1,1,3
695,2019,750000.0,30000,4,1,1,3
1320,2002,40000.0,80000,4,1,1,7
394,2011,190000.0,90000,1,1,1,5
2363,2009,395000.0,200000,1,1,1,7
2334,2010,800000.0,125000,1,1,1,5
925,2011,315000.0,80000,4,1,1,3
11,2014,1600000.0,44000,1,1,0,5
2308,2013,409999.0,90000,1,1,1,3
722,2018,580000.0,32000,4,1,1,3
984,2013,340000.0,70000,4,1,1,3
672,2015,270000.0,43000,4,1,1,3
2263,2017,280000.0,80000,1,1,1,3
2074,2012,130000.0,60000,1,1,1,3
665,2014,260000.0,18945,4,1,1,3
713,2018,710000.0,70000,1,1,1,3
1457,2013,204999.0,100000,4,1,1,7
197,2017,300000.0,60000,4,1,1,3
1612,2009,180000.0,144000,1,1,1,5
1228,2016,700000.0,120000,1,1,1,3
933,2012,320000.0,107825,1,1,1,5
1345,2020,370000.0,15000,4,1,1,3
1906,2018,340000.0,10000,4,1,1,3
961,2018,750000.0,30000,1,1,1,3
1222,2018,600000.0,70000,1,1,1,3
1036,2016,550000.0,70000,1,1,1,3
2350,2013,600000.0,95000,1,1,1,5
2245,2017,550000.0,50000,1,1,1,3
548,2015,750000.0,160000,1,1,1,3
767,2019,450000.0,10000,4,1,1,3
1473,2012,400000.0,100000,1,1,1,7
1646,2016,520000.0,50000,1,1,1,5
1349,2013,199000.0,60000,4,1,1,5
105,2012,150000.0,110000,1,1,1,3
957,2016,540000.0,80000,1,1,1,7
1566,2011,250000.0,85000,1,1,1,5
1708,2010,200000.0,90000,4,1,1,5
2032,2011,130000.0,90000,1,1,1,5
1308,2007,90000.0,90000,4,1,1,3
829,2012,450000.0,120000,1,1,1,5
854,2009,280000.0,120000,1,1,1,3
2156,2007,280000.0,160000,1,1,1,5
1752,2006,120000.0,141000,4,1,1,5
1638,2008,290000.0,100000,1,1,1,5
638,2019,1000000.0,15000,1,1,1,3
1612,2012,415000.0,108000,1,1,1,3
1610,2012,415000.0,108000,1,1,1,3
105,2015,240000.0,55000,1,1,1,3
2066,2010,250000.0,37944,1,1,1,3
391,2011,175000.0,90400,1,1,1,3
853,2008,220000.0,85000,1,1,1,5
1614,2019,675000.0,5000,4,1,1,3
1872,2016,535000.0,50000,1,1,1,3
1926,2019,675000.0,5000,4,1,1,3
1684,2016,800000.0,90000,1,1,1,3
1481,2012,425000.0,96000,1,1,1,5
1450,2011,150000.0,80000,4,1,1,7
1738,2007,90000.0,60000,4,1,1,5
1277,2015,850000.0,90000,1,1,1,3
2356,2008,330000.0,193623,1,1,1,5
930,2017,850000.0,63186,1,1,1,3
1080,2008,305000.0,219000,1,1,1,5
2375,2013,910000.0,110000,1,1,1,5
2380,2012,1100000.0,151000,1,1,1,3
1388,2019,675000.0,5000,4,1,0,3
1364,2010,150000.0,91500,4,1,1,3
1643,2015,550000.0,23000,1,1,1,3
2488,2012,350000.0,40000,1,1,1,3
1538,2012,300000.0,70000,1,1,1,3
2399,2018,1745000.0,10000,1,1,0,3
1161,2014,611000.0,90000,1,1,1,5
498,2016,400000.0,68000,4,1,1,3
679,2013,700000.0,120000,1,1,1,3
150,2013,300000.0,65000,1,1,1,3
710,2005,65000.0,85000,4,1,1,3
1721,2011,200000.0,94000,4,1,1,7
970,2015,650000.0,100000,1,1,1,3
970,2015,650000.0,80000,1,1,1,3
2464,2013,350000.0,80000,1,1,1,7
2034,2011,75000.0,140500,1,1,1,7
1617,2010,240000.0,143000,4,1,1,3
1348,2013,240000.0,60000,4,1,1,3
2066,2011,180000.0,120000,1,1,1,5
745,2014,900000.0,80000,1,1,0,5
1240,2014,425000.0,63000,1,1,1,5
159,2009,95000.0,120000,4,1,1,7
1610,2018,811000.0,100000,1,1,1,3
870,2018,1100000.0,60000,4,1,1,3
180,2013,600000.0,90000,1,1,1,3
1473,2014,550000.0,50000,1,1,1,5
1190,2015,715000.0,70000,1,1,1,3
2106,2006,100000.0,120000,1,1,1,7
1168,2013,500000.0,195000,1,1,1,3
1712,2013,350000.0,40000,4,1,1,3
2040,2008,100000.0,40000,1,1,1,3
2186,2012,325000.0,120000,1,1,1,3
1701,2012,220000.0,360003,4,1,1,5
1308,1999,55000.0,60000,4,1,1,5
1904,2016,330000.0,20000,4,1,1,3
1548,2018,950000.0,57000,1,1,1,5
863,2011,300000.0,110000,1,1,1,5
873,2006,170000.0,110000,4,1,1,4
2351,2013,850000.0,120000,1,1,1,5
2254,2019,900000.0,8079,1,0,1,3
2382,2015,1325000.0,114368,1,0,1,5
350,2012,350000.0,79990,1,0,1,5
261,2016,600000.0,155201,1,0,1,3
299,2014,750000.0,101504,1,0,1,3
350,2012,450000.0,90165,1,0,1,3
403,2010,325000.0,86017,1,0,1,5
1281,2013,900000.0,85036,1,0,1,5
253,2013,350000.0,160254,1,0,1,5
285,2013,600000.0,125531,1,0,1,5
870,2019,1100000.0,10000,4,1,1,3
2230,2017,520000.0,20000,4,1,1,3
1180,2015,885000.0,170000,1,1,1,3
2185,2018,950000.0,40000,1,1,0,3
516,2008,229999.0,120000,4,1,1,5
1538,2013,409999.0,100000,1,1,1,7
358,2011,300000.0,110000,1,1,1,7
2037,2008,175000.0,120000,1,1,1,7
1359,2000,108000.0,206000,4,1,1,4
1406,2017,425000.0,40000,4,1,1,5
135,2011,272000.0,170000,1,1,1,4
908,2013,310000.0,70000,4,1,1,3
636,2017,1125000.0,105000,1,1,1,3
889,2014,450000.0,46000,4,1,1,5
865,2011,400000.0,60000,4,1,1,3
547,2015,760000.0,70000,1,1,1,7
1362,2009,120000.0,90000,4,1,1,3
1610,2019,757000.0,25000,1,1,1,3
2211,2011,250000.0,90000,1,1,1,5
2395,2011,800000.0,60000,1,1,1,3
2338,2014,1380000.0,150000,1,1,1,3
1238,2014,700000.0,24000,1,1,1,3
610,2016,450000.0,100000,1,1,1,5
1105,2018,650000.0,6000,4,1,1,3
1281,2013,950000.0,49700,1,1,1,3
2407,2000,200000.0,100000,1,1,1,3
1906,2019,290000.0,21000,4,1,1,3
1348,2013,215000.0,25000,4,1,1,3
1906,2016,250000.0,22000,4,1,1,3
1472,2017,750000.0,50000,1,1,1,3
1354,2016,250000.0,20000,4,1,1,5
490,2017,950000.0,15000,4,1,0,3
382,2018,793000.0,30000,1,1,1,3
643,2015,750000.0,74000,1,1,1,3
602,2017,725000.0,6550,4,1,0,3
734,2016,480000.0,30000,1,1,1,3
76,2013,3750000.0,56000,1,0,0,3
1625,2018,795000.0,41779,4,0,1,3
590,2016,625000.0,54000,4,0,1,3
1771,2016,2900000.0,31000,1,0,0,3
1512,2017,625000.0,37000,1,1,0,3
119,2011,440000.0,90000,1,1,0,5
2280,2018,1400000.0,13534,4,0,1,3
2285,2017,1450000.0,7000,4,0,0,5
1784,2017,2700000.0,23000,1,0,0,3
2398,2019,1925000.0,43000,1,0,0,3
1019,2020,1900000.0,5000,1,0,0,3
1426,2017,844999.0,70000,1,0,1,3
1965,2016,650000.0,99000,1,0,0,3
1668,2018,750000.0,15000,4,0,1,3
62,2018,6000000.0,28156,1,0,0,3
587,2015,610000.0,30000,4,0,1,3
2329,2018,2940000.0,100000,1,0,0,3
642,2017,1150000.0,63309,1,0,1,3
2400,2016,1825000.0,94000,1,0,0,3
687,2018,890000.0,29000,4,0,0,3
995,2017,2625000.0,9000,1,0,0,3
1028,2019,5150000.0,20000,4,0,0,3
996,2017,3200000.0,45000,1,0,0,3
2188,2015,503000.0,110000,1,1,1,3
2502,2019,3800000.0,20000,1,1,0,3
2273,2016,2000000.0,68089,4,2,0,3
1370,2018,740000.0,38817,1,0,1,3
604,2016,550000.0,56494,4,2,1,3
